Jan Koum,@jankoum,Business Man,36783881,107927100815708160,"Advertising has us chasing cars and clothes, working jobs we hate so we can buy shit we don't need.",2011-08-28T21:26:40.000Z
Jan Koum,@jankoum,Business Man,36783881,113069750095056896,is imitation still the sincerest form of flattery?,2011-09-12T02:01:43.000Z
Jan Koum,@jankoum,Business Man,36783881,192039412811567105,Next WhatsApp release will be titled THERAFLU. Thanks @kanyewest for making the name available.,2012-04-16T23:58:58.000Z
Jan Koum,@jankoum,Business Man,36783881,197436122467549185,@asidesastre why?,2012-05-01T21:23:34.000Z
Jan Koum,@jankoum,Business Man,36783881,197733168386809857,@asidesastre &lt;3 you too,2012-05-02T17:03:55.000Z
Jan Koum,@jankoum,Business Man,36783881,199240645745979392,"If you run a startup and your goal is to get on techcrunch, you are doing it wrong.",2012-05-06T20:54:06.000Z
Jan Koum,@jankoum,Business Man,36783881,199297183546220545,... Like Frankie said I did it my way,2012-05-07T00:38:45.000Z
Jan Koum,@jankoum,Business Man,36783881,199834810896756737,G: who cut your hair? B: barber in the lobby.,2012-05-08T12:15:06.000Z
Jan Koum,@jankoum,Business Man,36783881,205016449855651840,This photo was not edited by instagram http://t.co/bnpLMfdq,2012-05-22T19:25:05.000Z
Jan Koum,@jankoum,Business Man,36783881,205072634852020224,Next person to call me an entrepreneur is getting punched in the face by my bodyguard. Seriously.,2012-05-22T23:08:20.000Z
Jan Koum,@jankoum,Business Man,36783881,205224807745339392,@_Drobenko_ we might add that functionality in the future,2012-05-23T09:13:01.000Z
Jan Koum,@jankoum,Business Man,36783881,214804799676358656,RT @WhatsApp: Why we don't sell ads: http://t.co/af5OVANT,2012-06-18T19:40:29.000Z
Jan Koum,@jankoum,Business Man,36783881,221512158352130049,Poker and whiskey with friends; winning last hand with pocket 5s against pocket jacks and pocket aces = priceless. http://t.co/yNxAOlaz,2012-07-07T07:53:09.000Z
Jan Koum,@jankoum,Business Man,36783881,225134737285578752,totally agree with Vinod Khosla. people starting companies for a quick sale are a disgrace to the valley...,2012-07-17T07:47:58.000Z
Jan Koum,@jankoum,Business Man,36783881,229438497625341952,"@bradfitz oh hi... and welcome to 2012 :) btw, earlier PSA of WhatsApp was done by me on LiveJournal back in the days...",2012-07-29T04:49:35.000Z
Jan Koum,@jankoum,Business Man,36783881,238681544233984000,@R_r_v difference is because of group chat.,2012-08-23T16:58:09.000Z
Jan Koum,@jankoum,Business Man,36783881,240692482738880512,Going to Hong Kong in September.  So excited!  My first trip ever to Asia!,2012-08-29T06:08:54.000Z
Jan Koum,@jankoum,Business Man,36783881,240893185382035457,@fredland FRED!!!,2012-08-29T19:26:25.000Z
Jan Koum,@jankoum,Business Man,36783881,244945211803975680,@hughesa03 your welcome :),2012-09-09T23:47:44.000Z
Jan Koum,@jankoum,Business Man,36783881,245298664631848960,Just landed in Hong Kong with @neerajarora .. My first trip to Asia. So excited to be here and to meet so many WhatsApp users!!!,2012-09-10T23:12:13.000Z
Jan Koum,@jankoum,Business Man,36783881,254254165243621376,Just touched down in London town,2012-10-05T16:18:11.000Z
Jan Koum,@jankoum,Business Man,36783881,257264891554037761,@Mr1Elusive our iOS6 and iPhone 5 update is pending approval from iTunes Store review team.,2012-10-13T23:41:44.000Z
Jan Koum,@jankoum,Business Man,36783881,261667895019446272,"New York, I Love You!",2012-10-26T03:17:42.000Z
Jan Koum,@jankoum,Business Man,36783881,261684520951115776,"8 million stories out there in the naked
City",2012-10-26T04:23:46.000Z
Jan Koum,@jankoum,Business Man,36783881,262094226517524482,New York I really do love you.,2012-10-27T07:31:47.000Z
Jan Koum,@jankoum,Business Man,36783881,262099630773399552,New York bathroom http://t.co/p4ceFVxB,2012-10-27T07:53:16.000Z
Jan Koum,@jankoum,Business Man,36783881,269496749326995457,"You think you free but you a slave to the funds, baby
You think you me, but you ain't me, what you done lately?",2012-11-16T17:46:46.000Z
Jan Koum,@jankoum,Business Man,36783881,275876339293224960,"""First rule in this world, baby? Don't pay attention to *anything* you see in the news."" - Runaway (2010 film) http://t.co/wAjcFFx1",2012-12-04T08:17:00.000Z
Jan Koum,@jankoum,Business Man,36783881,276970594388545537,"@mixen да, это правда.",2012-12-07T08:45:10.000Z
Jan Koum,@jankoum,Business Man,36783881,290721298173284353,南方周末,2013-01-14T07:25:33.000Z
Jan Koum,@jankoum,Business Man,36783881,313754635343101952,"WhatsApp is blocked in Iran and Turkmenistan. When government gets in the way, consumers and freedom to communicate suffers.",2013-03-18T20:51:49.000Z
